study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	read_count	fastq_ftp	submitted_ftp	sra_ftp
PRJEB28097	SAMEA4845630	ERX2763402	ERR2750348	256318	metagenome	13996633	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/008/ERR2750348/ERR2750348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/008/ERR2750348/ERR2750348_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750348/170412_NS500640_0149_AHLG3VBGX2_E8_S61_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750348/170412_NS500640_0149_AHLG3VBGX2_E8_S61_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/008/ERR2750348
PRJEB28097	SAMEA4845631	ERX2763403	ERR2750349	256318	metagenome	8714548	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/009/ERR2750349/ERR2750349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/009/ERR2750349/ERR2750349_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750349/170412_NS500640_0149_AHLG3VBGX2_C9_S67_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750349/170412_NS500640_0149_AHLG3VBGX2_C9_S67_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/009/ERR2750349
PRJEB28097	SAMEA4845632	ERX2763404	ERR2750350	256318	metagenome	19391040	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/000/ERR2750350/ERR2750350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/000/ERR2750350/ERR2750350_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750350/170412_NS500640_0149_AHLG3VBGX2_F8_S62_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750350/170412_NS500640_0149_AHLG3VBGX2_F8_S62_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/000/ERR2750350
PRJEB28097	SAMEA4845633	ERX2763405	ERR2750351	256318	metagenome	15047928	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/001/ERR2750351/ERR2750351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/001/ERR2750351/ERR2750351_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750351/170412_NS500640_0149_AHLG3VBGX2_D9_S68_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750351/170412_NS500640_0149_AHLG3VBGX2_D9_S68_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/001/ERR2750351
PRJEB28097	SAMEA4845634	ERX2763406	ERR2750352	256318	metagenome	9095907	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/002/ERR2750352/ERR2750352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/002/ERR2750352/ERR2750352_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750352/170412_NS500640_0149_AHLG3VBGX2_G8_S63_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750352/170412_NS500640_0149_AHLG3VBGX2_G8_S63_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/002/ERR2750352
PRJEB28097	SAMEA4845635	ERX2763407	ERR2750353	256318	metagenome	7704054	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/003/ERR2750353/ERR2750353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/003/ERR2750353/ERR2750353_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750353/170412_NS500640_0149_AHLG3VBGX2_G3_S23_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750353/170412_NS500640_0149_AHLG3VBGX2_G3_S23_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/003/ERR2750353
PRJEB28097	SAMEA4845636	ERX2763408	ERR2750354	256318	metagenome	11100002	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/004/ERR2750354/ERR2750354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/004/ERR2750354/ERR2750354_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750354/170412_NS500640_0149_AHLG3VBGX2_H3_S24_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750354/170412_NS500640_0149_AHLG3VBGX2_H3_S24_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/004/ERR2750354
PRJEB28097	SAMEA4845637	ERX2763409	ERR2750355	256318	metagenome	13727776	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/005/ERR2750355/ERR2750355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/005/ERR2750355/ERR2750355_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750355/170412_NS500640_0149_AHLG3VBGX2_A4_S25_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750355/170412_NS500640_0149_AHLG3VBGX2_A4_S25_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/005/ERR2750355
PRJEB28097	SAMEA4845638	ERX2763410	ERR2750356	256318	metagenome	2098236	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/006/ERR2750356/ERR2750356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/006/ERR2750356/ERR2750356_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750356/170412_NS500640_0149_AHLG3VBGX2_B4_S26_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750356/170412_NS500640_0149_AHLG3VBGX2_B4_S26_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/006/ERR2750356
PRJEB28097	SAMEA4845639	ERX2763411	ERR2750357	256318	metagenome	7146662	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/007/ERR2750357/ERR2750357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/007/ERR2750357/ERR2750357_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750357/170412_NS500640_0149_AHLG3VBGX2_C4_S27_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750357/170412_NS500640_0149_AHLG3VBGX2_C4_S27_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/007/ERR2750357
PRJEB28097	SAMEA4845640	ERX2763412	ERR2750358	256318	metagenome	14845465	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/008/ERR2750358/ERR2750358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/008/ERR2750358/ERR2750358_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750358/170412_NS500640_0149_AHLG3VBGX2_D4_S28_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750358/170412_NS500640_0149_AHLG3VBGX2_D4_S28_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/008/ERR2750358
PRJEB28097	SAMEA4845641	ERX2763413	ERR2750359	256318	metagenome	5110402	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/009/ERR2750359/ERR2750359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/009/ERR2750359/ERR2750359_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750359/170412_NS500640_0149_AHLG3VBGX2_E4_S29_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750359/170412_NS500640_0149_AHLG3VBGX2_E4_S29_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/009/ERR2750359
PRJEB28097	SAMEA4845642	ERX2763414	ERR2750360	256318	metagenome	9180440	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/000/ERR2750360/ERR2750360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/000/ERR2750360/ERR2750360_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750360/170412_NS500640_0149_AHLG3VBGX2_F4_S30_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750360/170412_NS500640_0149_AHLG3VBGX2_F4_S30_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/000/ERR2750360
PRJEB28097	SAMEA4845643	ERX2763415	ERR2750361	256318	metagenome	20165703	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/001/ERR2750361/ERR2750361_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/001/ERR2750361/ERR2750361_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750361/170412_NS500640_0149_AHLG3VBGX2_G4_S31_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750361/170412_NS500640_0149_AHLG3VBGX2_G4_S31_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/001/ERR2750361
PRJEB28097	SAMEA4845644	ERX2763416	ERR2750362	256318	metagenome	2472734	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/002/ERR2750362/ERR2750362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/002/ERR2750362/ERR2750362_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750362/170412_NS500640_0149_AHLG3VBGX2_H4_S32_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750362/170412_NS500640_0149_AHLG3VBGX2_H4_S32_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/002/ERR2750362
PRJEB28097	SAMEA4845645	ERX2763417	ERR2750363	256318	metagenome	2777273	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/003/ERR2750363/ERR2750363_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/003/ERR2750363/ERR2750363_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750363/170412_NS500640_0149_AHLG3VBGX2_A5_S33_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750363/170412_NS500640_0149_AHLG3VBGX2_A5_S33_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/003/ERR2750363
PRJEB28097	SAMEA4845646	ERX2763418	ERR2750364	256318	metagenome	865656	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/004/ERR2750364/ERR2750364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/004/ERR2750364/ERR2750364_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750364/170412_NS500640_0149_AHLG3VBGX2_C5_S35_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750364/170412_NS500640_0149_AHLG3VBGX2_C5_S35_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/004/ERR2750364
PRJEB28097	SAMEA4845647	ERX2763419	ERR2750365	256318	metagenome	1168821	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/005/ERR2750365/ERR2750365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/005/ERR2750365/ERR2750365_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750365/170412_NS500640_0149_AHLG3VBGX2_D5_S36_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750365/170412_NS500640_0149_AHLG3VBGX2_D5_S36_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/005/ERR2750365
PRJEB28097	SAMEA4845648	ERX2763420	ERR2750366	256318	metagenome	1976022	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/006/ERR2750366/ERR2750366_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/006/ERR2750366/ERR2750366_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750366/170412_NS500640_0149_AHLG3VBGX2_E5_S37_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750366/170412_NS500640_0149_AHLG3VBGX2_E5_S37_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/006/ERR2750366
PRJEB28097	SAMEA4845649	ERX2763421	ERR2750367	256318	metagenome	3967902	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/007/ERR2750367/ERR2750367_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/007/ERR2750367/ERR2750367_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750367/170330_NS500640_0143_AHHJ53BGX2_C5_S35_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750367/170330_NS500640_0143_AHHJ53BGX2_C5_S35_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/007/ERR2750367
PRJEB28097	SAMEA4845650	ERX2763422	ERR2750368	256318	metagenome	4239741	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/008/ERR2750368/ERR2750368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/008/ERR2750368/ERR2750368_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750368/170330_NS500640_0143_AHHJ53BGX2_D5_S36_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750368/170330_NS500640_0143_AHHJ53BGX2_D5_S36_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/008/ERR2750368
PRJEB28097	SAMEA4845651	ERX2763423	ERR2750369	256318	metagenome	6394380	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/009/ERR2750369/ERR2750369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/009/ERR2750369/ERR2750369_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750369/170330_NS500640_0143_AHHJ53BGX2_E5_S37_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750369/170330_NS500640_0143_AHHJ53BGX2_E5_S37_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/009/ERR2750369
PRJEB28097	SAMEA4845652	ERX2763424	ERR2750370	256318	metagenome	7204625	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/000/ERR2750370/ERR2750370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/000/ERR2750370/ERR2750370_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750370/170412_NS500640_0149_AHLG3VBGX2_D6_S44_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750370/170412_NS500640_0149_AHLG3VBGX2_D6_S44_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/000/ERR2750370
PRJEB28097	SAMEA4845653	ERX2763425	ERR2750371	256318	metagenome	3993709	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/001/ERR2750371/ERR2750371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/001/ERR2750371/ERR2750371_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750371/170412_NS500640_0149_AHLG3VBGX2_F5_S38_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750371/170412_NS500640_0149_AHLG3VBGX2_F5_S38_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/001/ERR2750371
PRJEB28097	SAMEA4845654	ERX2763426	ERR2750372	256318	metagenome	8509015	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/002/ERR2750372/ERR2750372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/002/ERR2750372/ERR2750372_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750372/170330_NS500640_0143_AHHJ53BGX2_E6_S45_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750372/170330_NS500640_0143_AHHJ53BGX2_E6_S45_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/002/ERR2750372
PRJEB28097	SAMEA4845655	ERX2763427	ERR2750373	256318	metagenome	9471702	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/003/ERR2750373/ERR2750373_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/003/ERR2750373/ERR2750373_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750373/170330_NS500640_0143_AHHJ53BGX2_F6_S46_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750373/170330_NS500640_0143_AHHJ53BGX2_F6_S46_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/003/ERR2750373
PRJEB28097	SAMEA4845656	ERX2763428	ERR2750374	256318	metagenome	8503968	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/004/ERR2750374/ERR2750374_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/004/ERR2750374/ERR2750374_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750374/170330_NS500640_0143_AHHJ53BGX2_G6_S47_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750374/170330_NS500640_0143_AHHJ53BGX2_G6_S47_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/004/ERR2750374
PRJEB28097	SAMEA4845657	ERX2763429	ERR2750375	256318	metagenome	10152460	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/005/ERR2750375/ERR2750375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/005/ERR2750375/ERR2750375_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750375/170330_NS500640_0143_AHHJ53BGX2_H6_S48_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750375/170330_NS500640_0143_AHHJ53BGX2_H6_S48_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/005/ERR2750375
PRJEB28097	SAMEA4845660	ERX2763432	ERR2750378	256318	metagenome	1626650	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/008/ERR2750378/ERR2750378_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/008/ERR2750378/ERR2750378_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750378/170330_NS500640_0143_AHHJ53BGX2_B6_S42_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750378/170330_NS500640_0143_AHHJ53BGX2_B6_S42_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/008/ERR2750378
PRJEB28097	SAMEA4845661	ERX2763433	ERR2750379	256318	metagenome	9672467	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/009/ERR2750379/ERR2750379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/009/ERR2750379/ERR2750379_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750379/170330_NS500640_0143_AHHJ53BGX2_C6_S43_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750379/170330_NS500640_0143_AHHJ53BGX2_C6_S43_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/009/ERR2750379
PRJEB28097	SAMEA4845662	ERX2763434	ERR2750380	256318	metagenome	7428588	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/000/ERR2750380/ERR2750380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/000/ERR2750380/ERR2750380_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750380/170330_NS500640_0143_AHHJ53BGX2_D6_S44_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750380/170330_NS500640_0143_AHHJ53BGX2_D6_S44_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/000/ERR2750380
PRJEB28097	SAMEA4845663	ERX2763435	ERR2750381	256318	metagenome	14421936	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/001/ERR2750381/ERR2750381_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/001/ERR2750381/ERR2750381_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750381/170412_NS500640_0149_AHLG3VBGX2_E6_S45_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750381/170412_NS500640_0149_AHLG3VBGX2_E6_S45_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/001/ERR2750381
PRJEB28097	SAMEA4845664	ERX2763436	ERR2750382	256318	metagenome	11181362	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/002/ERR2750382/ERR2750382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/002/ERR2750382/ERR2750382_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750382/170412_NS500640_0149_AHLG3VBGX2_F6_S46_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750382/170412_NS500640_0149_AHLG3VBGX2_F6_S46_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/002/ERR2750382
PRJEB28097	SAMEA4845665	ERX2763437	ERR2750383	256318	metagenome	9147279	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/003/ERR2750383/ERR2750383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/003/ERR2750383/ERR2750383_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750383/170412_NS500640_0149_AHLG3VBGX2_G5_S39_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750383/170412_NS500640_0149_AHLG3VBGX2_G5_S39_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/003/ERR2750383
PRJEB28097	SAMEA4845666	ERX2763438	ERR2750384	256318	metagenome	5667339	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/004/ERR2750384/ERR2750384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/004/ERR2750384/ERR2750384_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750384/170412_NS500640_0149_AHLG3VBGX2_H5_S40_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750384/170412_NS500640_0149_AHLG3VBGX2_H5_S40_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/004/ERR2750384
PRJEB28097	SAMEA4845667	ERX2763439	ERR2750385	256318	metagenome	18769696	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/005/ERR2750385/ERR2750385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/005/ERR2750385/ERR2750385_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750385/170412_NS500640_0149_AHLG3VBGX2_G6_S47_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750385/170412_NS500640_0149_AHLG3VBGX2_G6_S47_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/005/ERR2750385
PRJEB28097	SAMEA4845668	ERX2763440	ERR2750386	256318	metagenome	9631583	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/006/ERR2750386/ERR2750386_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/006/ERR2750386/ERR2750386_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750386/170412_NS500640_0149_AHLG3VBGX2_A6_S41_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750386/170412_NS500640_0149_AHLG3VBGX2_A6_S41_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/006/ERR2750386
PRJEB28097	SAMEA4845669	ERX2763441	ERR2750387	256318	metagenome	14301151	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/007/ERR2750387/ERR2750387_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/007/ERR2750387/ERR2750387_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750387/170412_NS500640_0149_AHLG3VBGX2_H6_S48_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750387/170412_NS500640_0149_AHLG3VBGX2_H6_S48_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/007/ERR2750387
PRJEB28097	SAMEA4845670	ERX2763442	ERR2750388	256318	metagenome	12935569	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/008/ERR2750388/ERR2750388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/008/ERR2750388/ERR2750388_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750388/170412_NS500640_0149_AHLG3VBGX2_B6_S42_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750388/170412_NS500640_0149_AHLG3VBGX2_B6_S42_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/008/ERR2750388
PRJEB28097	SAMEA4845671	ERX2763443	ERR2750389	256318	metagenome	16081663	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/009/ERR2750389/ERR2750389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/009/ERR2750389/ERR2750389_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750389/170412_NS500640_0149_AHLG3VBGX2_C6_S43_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750389/170412_NS500640_0149_AHLG3VBGX2_C6_S43_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/009/ERR2750389
PRJEB28097	SAMEA4845672	ERX2763444	ERR2750390	256318	metagenome	20551329	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/000/ERR2750390/ERR2750390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/000/ERR2750390/ERR2750390_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750390/170501_NS500640_0156_AHF7V2BGX2_E7_S53_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750390/170501_NS500640_0156_AHF7V2BGX2_E7_S53_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/000/ERR2750390
