Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,host_subject_id,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Source_material_ID,SRA Study
SRR9224141,WGS,192,1413412573,PRJNA544527,SAMN11950306,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",908514345,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-07-23,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994702,USA,North America,USA:Boston,Homo sapiens,an,Illumina HiSeq 2500,42.36 N 71.06 W,an-0035_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,an-0035_MG,an-0035_MG,SRP200548
SRR9224142,WGS,194,1159527679,PRJNA544527,SAMN11950305,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",745071005,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-06-25,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994701,USA,North America,USA:Boston,Homo sapiens,an,Illumina HiSeq 2500,42.36 N 71.06 W,an-0034_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,an-0034_MG,an-0034_MG,SRP200548
SRR9224143,WGS,193,1373960429,PRJNA544527,SAMN11950304,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",880866732,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-06-17,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994700,USA,North America,USA:Boston,Homo sapiens,an,Illumina HiSeq 2500,42.36 N 71.06 W,an-0030_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,an-0030_MG,an-0030_MG,SRP200548
SRR9224144,WGS,199,2341558421,PRJNA544527,SAMN11950499,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1499361138,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-03-18,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994699,USA,North America,USA:Boston,Homo sapiens,cf,Illumina HiSeq 2500,42.36 N 71.06 W,cf-0037_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,cf-0037_MG,cf-0037_MG,SRP200548
SRR9224145,WGS,190,2619529866,PRJNA544527,SAMN11950498,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1812517627,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-11-14,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994698,USA,North America,USA:Boston,Homo sapiens,cf,Illumina HiSeq 2500,42.36 N 71.06 W,cf-0001_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,cf-0001_MG,cf-0001_MG,SRP200548
SRR9224146,WGS,185,1009670541,PRJNA544527,SAMN11950127,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",628324302,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-27,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994697,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0065_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0065_MG,am-0065_MG,SRP200548
SRR9224147,WGS,189,3204717714,PRJNA544527,SAMN11950493,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2172649463,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-11-25,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994696,USA,North America,USA:Boston,Homo sapiens,cc,Illumina HiSeq 2500,42.36 N 71.06 W,cc-0023_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,cc-0023_MG,cc-0023_MG,SRP200548
SRR9224148,WGS,189,3394607304,PRJNA544527,SAMN11950492,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2337581636,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-10-15,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994695,USA,North America,USA:Boston,Homo sapiens,cc,Illumina HiSeq 2500,42.36 N 71.06 W,cc-0002_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,cc-0002_MG,cc-0002_MG,SRP200548
SRR9224149,WGS,191,3424912202,PRJNA544527,SAMN11950491,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2380890988,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-05-10,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994694,USA,North America,USA:Boston,Homo sapiens,cb,Illumina HiSeq 2500,42.36 N 71.06 W,cb-0051_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,cb-0051_MG,cb-0051_MG,SRP200548
SRR9224150,WGS,190,3878747733,PRJNA544527,SAMN11950490,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2681417708,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-10-20,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994693,USA,North America,USA:Boston,Homo sapiens,cb,Illumina HiSeq 2500,42.36 N 71.06 W,cb-0001_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,cb-0001_MG,cb-0001_MG,SRP200548
SRR9224151,WGS,189,4204812490,PRJNA544527,SAMN11950497,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2874753464,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-01-05,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994692,USA,North America,USA:Boston,Homo sapiens,ce,Illumina HiSeq 2500,42.36 N 71.06 W,ce-0007_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ce-0007_MG,ce-0007_MG,SRP200548
SRR9224152,WGS,190,3494136856,PRJNA544527,SAMN11950496,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2400979642,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-11-04,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994691,USA,North America,USA:Boston,Homo sapiens,ce,Illumina HiSeq 2500,42.36 N 71.06 W,ce-0001_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ce-0001_MG,ce-0001_MG,SRP200548
SRR9224153,WGS,190,3744641577,PRJNA544527,SAMN11950495,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2539703963,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-02-10,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994690,USA,North America,USA:Boston,Homo sapiens,cd,Illumina HiSeq 2500,42.36 N 71.06 W,cd-0050_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,cd-0050_MG,cd-0050_MG,SRP200548
SRR9224154,WGS,193,3622270960,PRJNA544527,SAMN11950494,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2450992598,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-11-05,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994689,USA,North America,USA:Boston,Homo sapiens,cd,Illumina HiSeq 2500,42.36 N 71.06 W,cd-0001_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,cd-0001_MG,cd-0001_MG,SRP200548
SRR9224155,WGS,192,3695852083,PRJNA544527,SAMN11950437,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2534290125,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-12-17,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994688,USA,North America,USA:Boston,Homo sapiens,av,Illumina HiSeq 2500,42.36 N 71.06 W,av-0107_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,av-0107_MG,av-0107_MG,SRP200548
SRR9224156,WGS,188,634890804,PRJNA544527,SAMN11950104,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",397153830,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-01-05,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994687,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0024_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0024_MG,am-0024_MG,SRP200548
SRR9224157,WGS,191,3526199739,PRJNA544527,SAMN11950436,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2420236885,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-01-22,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994686,USA,North America,USA:Boston,Homo sapiens,av,Illumina HiSeq 2500,42.36 N 71.06 W,av-0006_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,av-0006_MG,av-0006_MG,SRP200548
SRR9224158,WGS,191,3743433280,PRJNA544527,SAMN11950431,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2546359255,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-23,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994685,USA,North America,USA:Boston,Homo sapiens,as,Illumina HiSeq 2500,42.36 N 71.06 W,as-0033_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,as-0033_MG,as-0033_MG,SRP200548
SRR9224159,WGS,194,1664063655,PRJNA544527,SAMN11950394,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",994408505,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-03-20,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994684,USA,North America,USA:Boston,Homo sapiens,ao,Illumina HiSeq 2500,42.36 N 71.06 W,ao-0060_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ao-0060_MG,ao-0060_MG,SRP200548
SRR9224160,WGS,192,1509358789,PRJNA544527,SAMN11950395,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",896729449,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-03-23,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994683,USA,North America,USA:Boston,Homo sapiens,ao,Illumina HiSeq 2500,42.36 N 71.06 W,ao-0061_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ao-0061_MG,ao-0061_MG,SRP200548
SRR9224161,WGS,191,1292432278,PRJNA544527,SAMN11950396,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",769723329,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-03-24,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994682,USA,North America,USA:Boston,Homo sapiens,ao,Illumina HiSeq 2500,42.36 N 71.06 W,ao-0062_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ao-0062_MG,ao-0062_MG,SRP200548
SRR9224162,WGS,193,1500100791,PRJNA544527,SAMN11950397,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",896977513,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-03-25,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994681,USA,North America,USA:Boston,Homo sapiens,ao,Illumina HiSeq 2500,42.36 N 71.06 W,ao-0063_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ao-0063_MG,ao-0063_MG,SRP200548
SRR9224163,WGS,194,1442998800,PRJNA544527,SAMN11950390,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",863532671,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-03-02,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994680,USA,North America,USA:Boston,Homo sapiens,ao,Illumina HiSeq 2500,42.36 N 71.06 W,ao-0050_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ao-0050_MG,ao-0050_MG,SRP200548
SRR9224164,WGS,189,1823090162,PRJNA544527,SAMN11950391,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1091839558,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-03-16,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994679,USA,North America,USA:Boston,Homo sapiens,ao,Illumina HiSeq 2500,42.36 N 71.06 W,ao-0057_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ao-0057_MG,ao-0057_MG,SRP200548
SRR9224165,WGS,190,1815780031,PRJNA544527,SAMN11950392,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1086159630,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-03-17,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994678,USA,North America,USA:Boston,Homo sapiens,ao,Illumina HiSeq 2500,42.36 N 71.06 W,ao-0058_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ao-0058_MG,ao-0058_MG,SRP200548
SRR9224166,WGS,192,2000864398,PRJNA544527,SAMN11950393,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1203553284,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-03-18,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994677,USA,North America,USA:Boston,Homo sapiens,ao,Illumina HiSeq 2500,42.36 N 71.06 W,ao-0059_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ao-0059_MG,ao-0059_MG,SRP200548
SRR9224167,WGS,191,2919895420,PRJNA544527,SAMN11950433,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1974288132,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-23,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994676,USA,North America,USA:Boston,Homo sapiens,at,Illumina HiSeq 2500,42.36 N 71.06 W,at-0044_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,at-0044_MG,at-0044_MG,SRP200548
SRR9224168,WGS,191,966650418,PRJNA544527,SAMN11950398,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",577299779,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-03-26,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994675,USA,North America,USA:Boston,Homo sapiens,ao,Illumina HiSeq 2500,42.36 N 71.06 W,ao-0064_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ao-0064_MG,ao-0064_MG,SRP200548
SRR9224169,WGS,194,1177386360,PRJNA544527,SAMN11950399,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",702334660,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-03-27,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994674,USA,North America,USA:Boston,Homo sapiens,ao,Illumina HiSeq 2500,42.36 N 71.06 W,ao-0065_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ao-0065_MG,ao-0065_MG,SRP200548
SRR9224170,WGS,193,4138857137,PRJNA544527,SAMN11950432,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2820146696,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-01-22,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994673,USA,North America,USA:Boston,Homo sapiens,at,Illumina HiSeq 2500,42.36 N 71.06 W,at-0004_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,at-0004_MG,at-0004_MG,SRP200548
SRR9224171,WGS,171,2102612949,PRJNA544527,SAMN11950107,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1327947670,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-01-08,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994672,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0027_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0027_MG,am-0027_MG,SRP200548
SRR9224172,WGS,191,997562585,PRJNA544527,SAMN11950374,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",609377226,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-01-30,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994671,USA,North America,USA:Boston,Homo sapiens,ao,Illumina HiSeq 2500,42.36 N 71.06 W,ao-0034_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ao-0034_MG,ao-0034_MG,SRP200548
SRR9224173,WGS,182,1829397224,PRJNA544527,SAMN11950106,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1147412767,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-01-08,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994670,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0026_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0026_MG,am-0026_MG,SRP200548
SRR9224174,WGS,184,1081402422,PRJNA544527,SAMN11950045,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",673054852,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-02-11,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994669,USA,North America,USA:Boston,Homo sapiens,ae,Illumina HiSeq 2500,42.36 N 71.06 W,ae-0050_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ae-0050_MG,ae-0050_MG,SRP200548
SRR9224175,WGS,184,905117940,PRJNA544527,SAMN11950044,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",571377654,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-02-04,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994668,USA,North America,USA:Boston,Homo sapiens,ae,Illumina HiSeq 2500,42.36 N 71.06 W,ae-0048_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ae-0048_MG,ae-0048_MG,SRP200548
SRR9224176,WGS,175,1703833851,PRJNA544527,SAMN11950047,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1070440655,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-02-17,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994667,USA,North America,USA:Boston,Homo sapiens,ae,Illumina HiSeq 2500,42.36 N 71.06 W,ae-0052_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ae-0052_MG,ae-0052_MG,SRP200548
SRR9224177,WGS,183,1073311937,PRJNA544527,SAMN11950046,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",677740868,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-02-13,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994666,USA,North America,USA:Boston,Homo sapiens,ae,Illumina HiSeq 2500,42.36 N 71.06 W,ae-0051_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ae-0051_MG,ae-0051_MG,SRP200548
SRR9224178,WGS,183,654939022,PRJNA544527,SAMN11950041,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",410413924,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-01-22,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994665,USA,North America,USA:Boston,Homo sapiens,ae,Illumina HiSeq 2500,42.36 N 71.06 W,ae-0045_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ae-0045_MG,ae-0045_MG,SRP200548
SRR9224179,WGS,182,1054994687,PRJNA544527,SAMN11950040,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",658872043,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-12,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994664,USA,North America,USA:Boston,Homo sapiens,ae,Illumina HiSeq 2500,42.36 N 71.06 W,ae-0039_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ae-0039_MG,ae-0039_MG,SRP200548
SRR9224180,WGS,178,573016129,PRJNA544527,SAMN11950043,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",363069106,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-02-03,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994663,USA,North America,USA:Boston,Homo sapiens,ae,Illumina HiSeq 2500,42.36 N 71.06 W,ae-0047_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ae-0047_MG,ae-0047_MG,SRP200548
SRR9224181,WGS,195,59326488,PRJNA544527,SAMN11950042,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",38895912,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-01-29,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994662,USA,North America,USA:Boston,Homo sapiens,ae,Illumina HiSeq 2500,42.36 N 71.06 W,ae-0046_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ae-0046_MG,ae-0046_MG,SRP200548
